property_id,municipality,state,culture,area_ha,obs_date,ndvi_mean,ndvi_std,evi_mean,cloud_cover_pct,satellite
PR-0175,Cascavel,PR,trigo,1957.6,2023-04-01,0.612,0.073,0.526,0.7,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-05-01,0.54,0.057,0.493,0.4,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-05-31,0.559,0.074,0.496,31.5,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-06-30,0.573,0.01,0.481,4.0,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-07-30,0.57,0.053,0.504,9.0,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-08-29,0.455,0.097,0.373,11.9,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-09-28,0.647,0.095,0.568,5.2,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-10-28,0.671,0.056,0.599,0.7,Sentinel-2
PR-0175,Cascavel,PR,trigo,1957.6,2023-11-27,0.791,0.025,0.653,2.1,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-01-01,0.821,0.059,0.742,5.9,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-01-31,0.672,0.063,0.563,1.1,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-03-02,0.637,0.087,0.56,10.0,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-04-01,0.667,0.054,0.567,46.5,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-05-01,0.363,0.029,0.257,0.8,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-05-31,0.442,0.094,0.388,3.0,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-06-30,0.744,0.034,0.666,4.9,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-07-30,0.514,0.068,0.462,0.6,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-08-29,0.501,0.051,0.464,4.9,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-09-28,0.762,0.115,0.658,11.5,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-10-28,0.425,0.076,0.42,5.4,Sentinel-2
PR-0176,Palotina,PR,milho,2318.0,2023-11-27,0.562,0.049,0.501,4.2,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-01-01,0.596,0.019,0.497,5.6,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-01-31,0.56,0.057,0.527,9.2,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-03-02,0.305,0.04,0.264,13.8,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-04-01,0.34,0.099,0.298,2.7,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-05-01,0.416,0.077,0.38,5.0,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-05-31,0.403,0.079,0.363,8.2,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-06-30,0.459,0.047,0.427,20.0,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-07-30,0.45,0.09,0.375,1.8,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-08-29,0.3,0.075,0.284,9.7,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-09-28,0.427,0.044,0.374,0.3,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-10-28,0.505,0.079,0.429,0.3,Sentinel-2
PR-0177,Guarapuava,PR,milho,1350.4,2023-11-27,0.349,0.044,0.292,22.0,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-01-01,0.921,0.073,0.83,2.5,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-01-31,0.71,0.055,0.611,0.6,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-03-02,0.687,0.069,0.588,6.0,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-04-01,0.573,0.053,0.485,14.2,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-05-01,0.832,0.084,0.706,1.4,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-05-31,0.796,0.048,0.71,5.2,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-06-30,0.65,0.049,0.559,9.4,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-07-30,0.59,0.058,0.515,12.2,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-08-29,0.64,0.055,0.543,3.1,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-09-28,0.642,0.107,0.554,10.9,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-10-28,0.743,0.043,0.66,1.3,Sentinel-2
PR-0178,Campo Mourão,PR,cana-de-açúcar,2936.8,2023-11-27,0.831,0.066,0.715,28.0,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-01-01,0.913,0.056,0.812,8.1,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-01-31,0.528,0.055,0.457,11.0,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-03-02,0.715,0.089,0.626,1.9,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-04-01,0.503,0.063,0.45,9.1,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-05-01,0.672,0.055,0.573,2.9,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-05-31,0.64,0.064,0.548,5.5,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-06-30,0.684,0.06,0.572,4.4,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-07-30,0.736,0.078,0.637,20.9,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-08-29,0.467,0.065,0.395,4.6,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-09-28,0.629,0.054,0.576,9.1,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-10-28,0.536,0.037,0.507,0.8,Sentinel-2
PR-0179,Londrina,PR,trigo,1586.0,2023-11-27,0.559,0.092,0.506,0.8,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-01-01,0.383,0.061,0.341,4.7,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-01-31,0.574,0.056,0.497,2.7,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-03-02,0.519,0.067,0.433,1.7,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-04-01,0.636,0.05,0.555,27.4,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-05-01,0.635,0.049,0.566,10.8,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-05-31,0.337,0.079,0.294,2.0,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-06-30,0.464,0.1,0.4,12.7,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-07-30,0.767,0.047,0.675,18.4,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-08-29,0.5,0.062,0.446,13.6,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-09-28,0.703,0.072,0.587,3.3,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-10-28,0.95,0.044,0.829,1.7,Sentinel-2
PR-0180,Cascavel,PR,algodão,2800.9,2023-11-27,0.95,0.037,0.797,12.9,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-01-01,0.655,0.058,0.59,4.6,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-01-31,0.538,0.089,0.49,5.6,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-03-02,0.493,0.034,0.445,2.4,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-04-01,0.495,0.014,0.414,1.8,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-05-01,0.6,0.072,0.504,0.2,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-05-31,0.433,0.048,0.333,0.7,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-06-30,0.41,0.082,0.372,8.0,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-07-30,0.592,0.051,0.527,18.3,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-08-29,0.488,0.084,0.425,12.3,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-09-28,0.757,0.064,0.629,2.6,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-10-28,0.716,0.049,0.606,0.9,Sentinel-2
PR-0181,Guarapuava,PR,cana-de-açúcar,430.2,2023-11-27,0.51,0.034,0.45,0.9,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-01-01,0.838,0.078,0.74,0.8,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-01-31,0.611,0.066,0.512,5.3,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-03-02,0.597,0.05,0.482,8.0,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-04-01,0.761,0.049,0.666,2.8,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-05-01,0.703,0.043,0.585,1.0,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-05-31,0.411,0.05,0.373,42.3,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-06-30,0.561,0.059,0.473,1.0,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-07-30,0.559,0.041,0.471,5.8,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-08-29,0.575,0.046,0.472,0.2,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-09-28,0.827,0.065,0.726,9.4,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-10-28,0.712,0.071,0.622,9.9,Sentinel-2
PR-0182,Umuarama,PR,trigo,2689.1,2023-11-27,0.696,0.047,0.587,13.2,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-01-01,0.6,0.073,0.54,26.1,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-01-31,0.43,0.088,0.395,7.1,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-03-02,0.645,0.072,0.557,4.7,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-04-01,0.464,0.047,0.394,3.1,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-05-01,0.62,0.072,0.545,18.3,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-05-31,0.635,0.069,0.533,17.6,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-06-30,0.616,0.056,0.513,16.8,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-07-30,0.615,0.083,0.527,4.1,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-08-29,0.698,0.084,0.595,2.3,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-09-28,0.636,0.064,0.572,1.3,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-10-28,0.593,0.063,0.504,1.9,Sentinel-2
PR-0183,Londrina,PR,algodão,2841.7,2023-11-27,0.409,0.044,0.348,2.1,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-01-01,0.709,0.058,0.612,17.2,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-01-31,0.871,0.065,0.752,17.9,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-03-02,0.617,0.076,0.529,1.8,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-04-01,0.822,0.068,0.693,37.1,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-05-01,0.629,0.065,0.556,3.9,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-05-31,0.74,0.045,0.637,8.3,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-06-30,0.835,0.013,0.741,14.7,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-07-30,0.631,0.025,0.574,20.0,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-08-29,0.796,0.067,0.7,13.0,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-09-28,0.767,0.057,0.651,11.2,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-10-28,0.657,0.075,0.561,4.0,Sentinel-2
PR-0184,Toledo,PR,cana-de-açúcar,886.7,2023-11-27,0.864,0.053,0.731,15.1,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-01-01,0.684,0.061,0.604,3.1,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-01-31,0.653,0.052,0.549,1.5,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-03-02,0.736,0.1,0.611,36.5,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-04-01,0.824,0.097,0.701,2.4,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-05-01,0.582,0.051,0.513,3.2,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-05-31,0.556,0.032,0.46,2.5,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-06-30,0.599,0.07,0.511,15.8,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-07-30,0.584,0.061,0.466,27.0,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-08-29,0.468,0.071,0.424,6.9,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-09-28,0.744,0.031,0.601,3.1,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-10-28,0.641,0.046,0.556,0.7,Sentinel-2
PR-0185,Toledo,PR,trigo,2816.2,2023-11-27,0.742,0.022,0.631,8.6,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-01-01,0.585,0.061,0.517,1.7,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-01-31,0.751,0.071,0.661,7.1,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-03-02,0.375,0.053,0.328,4.8,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-04-01,0.484,0.073,0.44,19.6,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-05-01,0.509,0.079,0.482,5.8,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-05-31,0.459,0.062,0.386,2.6,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-06-30,0.534,0.075,0.484,1.3,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-07-30,0.384,0.084,0.311,2.2,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-08-29,0.541,0.052,0.499,4.8,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-09-28,0.596,0.056,0.564,0.7,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-10-28,0.518,0.065,0.427,0.4,Sentinel-2
PR-0186,Palotina,PR,soja,271.7,2023-11-27,0.568,0.059,0.503,8.4,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-01-01,0.573,0.074,0.48,0.9,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-01-31,0.439,0.074,0.387,0.9,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-03-02,0.721,0.088,0.614,6.1,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-04-01,0.49,0.053,0.467,9.6,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-05-01,0.351,0.071,0.312,9.4,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-05-31,0.67,0.048,0.583,1.8,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-06-30,0.328,0.036,0.285,1.6,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-07-30,0.459,0.083,0.384,10.7,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-08-29,0.56,0.036,0.502,1.5,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-09-28,0.689,0.049,0.619,26.2,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-10-28,0.466,0.042,0.459,17.0,Sentinel-2
PR-0187,Londrina,PR,milho,917.3,2023-11-27,0.572,0.076,0.528,0.1,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-01-01,0.671,0.044,0.588,9.1,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-01-31,0.605,0.056,0.54,5.6,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-03-02,0.605,0.025,0.555,3.3,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-04-01,0.695,0.041,0.606,6.3,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-05-01,0.484,0.047,0.385,2.9,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-05-31,0.563,0.048,0.511,8.7,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-06-30,0.635,0.031,0.536,5.9,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-07-30,0.527,0.053,0.45,4.2,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-08-29,0.574,0.123,0.496,6.9,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-09-28,0.618,0.053,0.517,1.8,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-10-28,0.772,0.084,0.664,2.6,Sentinel-2
PR-0188,Campo Mourão,PR,cana-de-açúcar,1770.3,2023-11-27,0.63,0.042,0.53,19.5,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-01-01,0.771,0.047,0.615,3.0,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-01-31,0.87,0.083,0.763,3.4,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-03-02,0.583,0.046,0.456,12.6,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-04-01,0.768,0.047,0.719,5.5,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-05-01,0.547,0.039,0.506,7.8,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-05-31,0.853,0.051,0.728,2.7,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-06-30,0.607,0.057,0.543,7.2,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-07-30,0.625,0.076,0.549,4.5,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-08-29,0.598,0.059,0.52,2.7,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-09-28,0.791,0.079,0.666,11.7,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-10-28,0.709,0.067,0.608,1.8,Sentinel-2
PR-0189,Ponta Grossa,PR,milho,832.7,2023-11-27,0.95,0.053,0.822,2.0,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-01-01,0.246,0.084,0.227,2.9,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-01-31,0.55,0.05,0.502,9.1,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-03-02,0.436,0.084,0.374,1.2,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-04-01,0.433,0.044,0.371,0.7,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-05-01,0.279,0.049,0.224,16.7,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-05-31,0.39,0.05,0.343,4.7,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-06-30,0.32,0.103,0.274,4.5,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-07-30,0.3,0.042,0.271,0.2,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-08-29,0.162,0.042,0.112,7.6,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-09-28,0.588,0.055,0.526,5.7,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-10-28,0.596,0.078,0.503,11.3,Sentinel-2
PR-0190,Maringá,PR,trigo,783.7,2023-11-27,0.463,0.044,0.416,0.0,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-01-01,0.909,0.073,0.781,0.8,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-01-31,0.684,0.054,0.618,3.2,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-03-02,0.887,0.072,0.757,0.4,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-04-01,0.619,0.063,0.549,10.8,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-05-01,0.606,0.06,0.51,2.9,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-05-31,0.513,0.038,0.502,0.1,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-06-30,0.533,0.063,0.464,7.4,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-07-30,0.671,0.067,0.59,1.8,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-08-29,0.502,0.066,0.43,1.0,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-09-28,0.761,0.013,0.694,13.7,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-10-28,0.812,0.039,0.719,15.7,Sentinel-2
PR-0191,Ponta Grossa,PR,cana-de-açúcar,2525.6,2023-11-27,0.627,0.044,0.532,8.1,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-01-01,0.774,0.089,0.652,2.7,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-01-31,0.641,0.035,0.513,5.4,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-03-02,0.621,0.043,0.537,4.3,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-04-01,0.626,0.056,0.547,4.9,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-05-01,0.584,0.059,0.498,17.9,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-05-31,0.763,0.056,0.66,19.0,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-06-30,0.731,0.055,0.633,32.0,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-07-30,0.505,0.035,0.47,5.6,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-08-29,0.491,0.085,0.421,8.5,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-09-28,0.707,0.041,0.641,3.3,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-10-28,0.634,0.026,0.546,2.9,Sentinel-2
PR-0192,Marechal Cândido Rondon,PR,milho,2464.7,2023-11-27,0.88,0.025,0.793,8.3,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-01-01,0.567,0.039,0.497,1.1,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-01-31,0.642,0.038,0.603,3.4,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-03-02,0.682,0.046,0.631,1.4,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-04-01,0.799,0.068,0.701,21.8,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-05-01,0.52,0.065,0.488,10.6,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-05-31,0.651,0.064,0.609,1.5,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-06-30,0.788,0.039,0.679,7.6,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-07-30,0.686,0.089,0.622,0.6,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-08-29,0.68,0.033,0.616,3.1,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-09-28,0.578,0.054,0.485,36.0,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-10-28,0.696,0.054,0.605,2.7,Sentinel-2
PR-0193,Londrina,PR,cana-de-açúcar,1837.2,2023-11-27,0.847,0.064,0.748,13.4,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-01-01,0.772,0.095,0.687,4.2,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-01-31,0.661,0.053,0.573,1.6,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-03-02,0.692,0.016,0.588,14.3,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-04-01,0.629,0.04,0.537,3.5,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-05-01,0.546,0.043,0.48,4.5,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-05-31,0.668,0.055,0.587,0.7,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-06-30,0.657,0.044,0.582,7.4,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-07-30,0.689,0.053,0.612,22.6,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-08-29,0.707,0.053,0.613,16.4,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-09-28,0.684,0.068,0.594,6.9,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-10-28,0.86,0.023,0.728,0.5,Sentinel-2
PR-0194,Palotina,PR,soja,1767.2,2023-11-27,0.72,0.057,0.617,5.1,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-01-01,0.564,0.078,0.492,6.3,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-01-31,0.515,0.055,0.403,8.7,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-03-02,0.623,0.05,0.586,18.8,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-04-01,0.678,0.05,0.557,0.3,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-05-01,0.733,0.054,0.615,0.7,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-05-31,0.41,0.014,0.342,2.5,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-06-30,0.516,0.061,0.42,4.5,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-07-30,0.483,0.047,0.457,28.5,Sentinel-2
PR-0195,Umuarama,PR,soja,145.2,2023-08-29,0.523,0.061,0.461,6.1,Sentinel-2
